Ensembl	C1	C2	C3	C4	C5	C11	Ds1	Ds3	Ds4	Ds5	Ds8	Ds9
ENSG00000244038	14.14202406	23.75882615	37.38658036	32.70446341	18.74381919	23.39989051	31.28208182	26.4853966	28.80530408	23.17556723	24.41622151	33.22263314
ENSG00000117245	4.022804499	8.642974552	15.69618415	12.91738232	4.37811835	10.57328386	10.85735486	11.2053601	8.009111993	12.2504544	7.647051887	16.35019551
ENSG00000189410	4.727832092	9.989931625	21.4123142	24.92467633	5.655069535	18.58991302	20.49639267	19.45657981	16.46508431	18.01748117	11.3347165	22.4965835
ENSG00000127483	220.6321643	206.9824036	197.2219359	205.9148172	249.4159297	220.7389672	221.2678754	241.7301774	289.3936218	243.4688261	237.2915136	187.5250925
ENSG00000075151	478.5893188	449.7340005	383.2896936	394.7728182	448.3466823	403.5181119	347.9011826	317.0607573	341.1950457	336.0278149	392.6392378	316.5590679
ENSG00000117298	18.16482856	14.06821832	24.25493023	23.92651497	16.37233841	26.90987409	37.76782846	39.11689344	41.66113191	36.78718323	45.64940619	46.96161806
ENSG00000142794	12.31724677	11.00014943	16.40683816	13.29903225	10.21560948	10.65995012	12.68483043	15.58563723	12.58083686	14.11309658	14.40130076	13.13639787
ENSG00000162551	4.396054401	3.404808157	6.395886061	8.95409456	2.873140167	6.369970195	12.03983905	5.551746595	5.362323909	6.268507366	4.929825328	7.39173458
ENSG00000076864	52.21351407	52.71840322	129.4008252	93.73909485	32.83588762	92.8195657	176.0826461	130.5424452	106.3527575	124.9761269	87.37824263	155.0657363
ENSG00000090686	178.579342	147.3421376	96.24727092	113.5555336	222.964798	156.1292695	103.4494504	123.2589611	142.8921826	124.1164459	182.5976248	95.85151471
ENSG00000142798	2.239499412	1.870773713	7.35372407	6.693552654	2.736323969	4.809977494	19.49307275	18.94724526	22.65238113	21.06218475	18.36068803	25.95141597
ENSG00000070831	160.7048189	171.437703	153.1922855	157.6214219	154.693515	126.2727425	117.818425	97.8941005	119.0710899	114.4808545	132.9500138	112.7641248
ENSG00000162552	1.907721721	2.057851084	5.592538053	2.348614966	2.006637577	5.199975669	5.195763877	2.699473115	3.471760993	3.582004209	3.726482138	5.423283523
ENSG00000184677	48.6883761	52.00750921	45.26557043	42.09892327	44.0548159	45.32645458	56.58007697	57.65667106	67.09779661	57.67026777	44.67896813	49.25144888
ENSG00000070886	0.62208317	0.336739268	2.10106402	0.851372925	0.182421598	1.083328264	2.436634094	1.884537835	2.165553886	3.116343662	1.164525668	1.807761174
ENSG00000173372	0.912388649	2.207512981	5.839722056	5.343099049	7.114442319	2.513321574	13.2581561	10.44135827	18.59626433	12.07135419	18.78768078	24.86675927
ENSG00000159189	1.700360665	3.068068889	10.3817281	6.576121906	3.967669755	4.419979319	25.47715942	19.04911217	33.44577669	17.15780016	26.20182753	67.16837075
ENSG00000173369	6.967331504	8.97971382	24.10044023	13.50453606	12.81511725	9.403289336	45.65105641	33.46327993	68.50712533	32.77533852	51.70493966	114.8129208
ENSG00000133216	14.18349628	16.31314677	24.78019624	19.49350422	14.32009544	25.6532133	27.84212781	24.70272567	22.58363339	19.66520311	19.95220645	33.02177079
ENSG00000004487	102.6851953	104.0150184	95.96918891	94.41432165	88.70250199	84.28293897	73.56484992	65.60229003	73.45696278	64.22533547	71.85123372	64.79819498
ENSG00000169641	147.3507669	153.366029	110.244065	122.4215551	130.8874965	133.8560404	121.8317047	93.00448882	142.5484439	96.4991934	129.1070791	121.0396537
ENSG00000125944	333.9757179	289.0345386	189.8682118	229.665186	497.9197515	244.1821908	183.1058856	206.0258255	234.6704188	206.6458228	330.7252897	161.1719518
ENSG00000125945	76.10150779	80.92967081	55.73999253	74.36302138	72.10213658	50.95976156	51.13348312	45.53450877	47.05782969	53.58678297	45.92112885	39.77074584
ENSG00000204219	9.538608606	6.173553251	6.27229406	8.777948437	7.707312512	6.71663524	5.769089546	11.40909392	6.015427462	17.94584109	6.637796308	5.423283523
ENSG00000088280	10.94866379	12.98316957	18.01353417	16.85131238	10.03318789	13.1732717	23.47051958	23.78592348	24.33670082	22.78154677	16.0316367	22.7777908
ENSG00000117318	1.741832876	1.49661897	7.013846067	5.959610477	3.101167165	3.553316707	10.57069203	8.149352799	10.20903975	6.662527829	4.541650106	18.03743927
ENSG00000142676	382.9129272	341.2665406	202.6908819	262.5457956	489.1635148	221.0856322	187.8358224	231.7981537	224.7707439	242.6449651	339.4592323	173.5450727
ENSG00000011007	64.32339977	62.03485631	57.28489254	59.74289321	64.44042946	59.27972263	58.15672256	59.23560816	55.54817588	58.42248865	62.76793351	51.98317688
ENSG00000057757	136.2776864	164.6280867	125.8784532	156.9168374	120.7630978	112.5361401	83.59804913	80.83139308	94.49377197	84.67857951	112.8813548	69.21716674
ENSG00000011009	2.737165948	3.329977208	16.59222616	10.4513366	2.781929368	8.623292985	11.17985055	8.302153164	7.562251667	10.53109238	3.804117182	14.34157198
ENSG00000117308	1.534471819	2.207512981	5.808824055	4.902733743	1.687399781	3.163318532	5.231596731	6.162948055	3.265517765	4.226764967	3.41594196	4.298454348
ENSG00000117305	6.84291487	6.398046097	11.98842411	15.47150109	8.117761107	9.879953772	7.775729388	12.02029538	10.79339556	13.46833583	10.36427845	11.52949905
ENSG00000179163	9.33124755	13.46957073	10.4435241	12.56509007	12.72390645	7.713297243	7.345735136	10.54322518	7.768494894	10.67437254	8.772760033	7.713114344
ENSG00000189266	90.99003166	88.03861091	59.78763057	74.65659825	119.4405412	58.2397275	52.42346587	54.09132921	69.43521985	68.4162804	57.44993296	38.88695148
ENSG00000188529	118.734941	111.4232823	84.84590881	105.0711621	136.542566	102.3961876	84.1713748	89.23541315	102.3310146	88.97698456	104.65204	65.52129945
ENSG00000185436	0.165888845	0.26190832	0.463470004	0.880730612	0.592870193	0.433331306	1.361648464	1.42613674	1.13433775	1.074601263	1.397430802	1.767588704
ENSG00000001460	7.630886885	10.70082564	12.57548612	9.012809934	6.339150527	6.889967762	9.961533502	10.59415864	14.67764301	14.25637675	12.42160713	9.882427753
ENSG00000001461	111.6017207	119.841764	114.0136211	103.3097008	156.2440986	118.7761109	152.0746337	132.426983	159.872875	125.0119469	153.5621181	129.0339754
ENSG00000117602	9.953330719	10.28925542	7.940786076	9.922898233	10.44363648	6.976634023	9.352374978	10.23762445	9.968422652	11.24749322	10.05373827	9.882427753
ENSG00000133226	161.3683743	137.2025441	112.8394971	118.3701943	188.6695376	174.0258524	142.0414345	190.3892548	177.3004277	198.3355731	199.638517	152.052801
ENSG00000169504	182.6021465	164.1042701	108.606471	123.184855	313.9019646	135.9360306	155.2637578	196.6031363	240.5139769	183.5060756	206.3151309	141.808821
ENSG00000117614	77.30420192	67.31043818	36.33604835	58.30436654	127.5126969	47.83977616	29.20377627	44.10837203	41.00802836	37.00210348	68.3188392	26.91555526
ENSG00000117616	69.88067609	66.15055848	63.74257461	58.45115498	82.40895686	83.11294445	57.33256692	87.7074095	65.20723369	92.27242843	78.21730737	74.39941544
ENSG00000183726	49.97401465	52.4564949	45.38916243	53.60713661	52.6742364	51.3064266	44.00274511	44.21023894	46.06098743	46.49441464	48.21136266	41.65885195
ENSG00000188672	1.036805283	0.673478537	0.556164005	0.968803674	0.547264794	1.169994526	2.078305551	1.12053601	2.509292599	0.895501052	2.05732868	1.606898822
ENSG00000204178	71.24925907	70.45333801	47.18124645	56.1318977	72.33016357	57.6763968	50.02266463	49.40545135	58.50432881	51.75996082	68.93991955	43.06488842
ENSG00000157978	5.681692952	6.210968726	8.836828084	9.335744492	10.67166348	11.0499483	23.36302102	21.34111764	19.31811562	22.42334635	13.50849775	18.11778421
ENSG00000117643	20.8605223	18.48324428	27.90089427	28.71181797	19.92955957	42.24980231	40.41945968	50.22038663	48.70777551	48.82271737	33.26661659	49.57282865
ENSG00000162430	9.33124755	10.40150184	30.71261229	20.87331551	7.388074715	26.99654035	50.27349461	38.7094258	35.02697477	40.22590727	19.175856	55.92007899
ENSG00000117640	14.01760743	16.57505509	32.93726831	28.35952572	11.72058767	29.68319445	30.92375328	26.68913042	27.63659246	26.82921153	18.90413335	35.5928089
ENSG00000127423	3.815443442	3.217730786	3.058902029	2.084395783	1.231345786	1.993324007	1.934974133	1.986404745	0.790599038	1.038781221	1.552700891	1.165001646
ENSG00000182749	2.612749314	2.99323794	5.530742053	5.577960545	3.420404961	3.856648621	5.912420963	6.672282604	5.121706811	5.193906104	3.571212049	6.789147522
ENSG00000117632	743.6382214	519.5886909	311.513639	465.6422748	400.5522236	308.618556	348.295344	323.1218385	319.8832455	357.3407399	334.4517719	135.2205358
ENSG00000158006	7.423525828	7.108940108	8.002582076	9.247671431	7.935339509	12.08994343	8.492386474	11.10349319	10.41528298	11.21167318	12.80978235	10.72604963
ENSG00000158008	9.165358704	11.26205775	29.81657028	21.63661538	6.384755927	23.57322303	35.08036438	21.13738382	17.11818786	20.8472645	9.393840389	40.89557501
ENSG00000175087	28.61582582	29.22148539	19.40394418	24.63109946	29.55229886	23.00989234	17.95226002	19.45657981	20.52120111	20.63234425	20.76737441	13.81932987
ENSG00000142684	2.115082778	3.180315311	4.943680047	6.546764219	1.459372783	4.766644364	4.909101042	2.85227348	4.159238417	3.044703578	2.794861603	6.990009874
ENSG00000142675	0.787972015	0.336739268	2.255554021	0.939445987	1.641794381	1.819991484	3.009959763	2.13920511	2.371797114	3.08052362	1.242160713	2.731727997
ENSG00000130695	22.10468864	20.61592631	22.83362222	20.81460014	26.0406831	22.31656225	28.05712493	30.15260536	32.44893443	31.34253683	29.73422206	26.95572773
ENSG00000142669	25.58835439	31.16709005	50.20925048	33.70262477	17.4212626	39.30314943	50.70348887	26.23072932	28.01470504	32.27385793	29.4624994	48.80955171
ENSG00000158062	7.962664576	10.62599469	18.56969818	15.6770049	8.7562367	18.11324858	17.05643866	15.58563723	17.15256174	17.874201	15.3329213	29.84814561
ENSG00000117682	24.55154911	25.40510702	40.01291038	37.60719715	27.04400189	35.22983516	32.7870617	27.40219879	26.33038535	29.05005414	31.28692295	33.58418537
ENSG00000198830	60.25912306	47.81697609	38.28262236	42.80350776	70.0498936	56.72306793	39.12947692	46.70597823	47.91717647	48.85853742	54.84915897	40.37333289
ENSG00000117676	3.73249902	7.782418644	9.980054095	7.133917961	5.928701932	6.413303326	10.53485917	15.58563723	13.02769719	16.11901894	12.77096483	18.55968139
ENSG00000117713	104.5099726	100.6476257	133.2939733	109.5628882	100.696722	171.8591959	204.4622668	180.6609649	193.4905211	190.0611433	181.8600918	210.9054703
ENSG00000060642	8.377386689	8.26881981	9.362094089	8.513729253	9.212290695	6.369970195	8.420720766	9.473622629	7.562251667	9.492311155	7.258876665	9.078978342
ENSG00000204160	3.691026808	2.619083198	11.83393411	8.924736873	2.325875373	5.936638889	14.61980456	10.64509209	9.315319099	9.420671071	6.055533474	14.34157198
ENSG00000142751	15.71796809	14.9661897	18.60059618	16.49902014	12.49587946	14.94993005	22.14470397	17.57204197	22.34301629	22.85318686	18.01133033	19.3631308
ENSG00000198746	3.234832484	4.265364065	6.364988061	5.900895103	4.423723749	5.546640714	6.772409467	7.741885159	6.290418432	5.946126987	4.929825328	8.596908696
ENSG00000090273	84.60331112	75.91599726	62.53755259	74.774029	76.52586032	78.38963322	93.70291405	77.92818614	90.57515065	74.11166709	93.31732354	65.72216181
ENSG00000253368	14.88852387	15.30292897	16.93210416	15.38342803	10.21560948	12.86993978	21.46387974	10.39042482	12.92457558	13.3608757	15.25528625	16.43054045
ENSG00000090020	8.4188589	12.19744461	18.81688218	12.71187851	5.883096533	15.03659631	23.72134956	18.79444489	15.3994943	22.28006618	12.14988447	25.46934632
ENSG00000142784	22.06321643	22.59894645	46.00712244	31.5888713	17.1932356	41.16647405	57.54756404	50.98438845	45.6141271	51.33012032	33.8100619	61.98612205
ENSG00000186501	5.640220741	6.547707994	17.14839016	11.24399415	4.606145347	12.91327291	14.9064674	14.10856703	9.865301038	12.32209448	8.695124989	21.89399645
ENSG00000142733	1.285638551	2.057851084	4.820088046	3.053199456	1.641794381	3.986648013	11.86067478	7.028816789	8.559093932	6.698347871	7.18124162	11.28846422
ENSG00000181773	0.995333072	0.823140434	2.039268019	1.115592109	0.091210799	1.646658962	2.65163122	0.967735645	1.13433775	0.788040926	0.155270089	1.406036469
ENSG00000158195	34.00721329	34.42223631	49.22051447	36.78518191	39.85911914	41.9464704	68.72741459	71.30683699	85.28157448	69.99236225	66.30032804	84.80408531
ENSG00000126705	10.6168861	10.47633279	28.76603827	16.73388164	7.251258517	29.63986132	44.75523505	37.43608942	28.11782665	33.63501953	19.44757866	58.33042723
ENSG00000000938	0.290305479	0.26190832	1.05053201	1.174307483	0.228026997	0.606663828	3.690783995	4.125609855	2.990526796	2.686503157	2.290233814	5.865180699
ENSG00000126709	15.34471819	22.82343929	27.25203626	29.91548314	16.46354921	22.70656042	28.05712493	19.15097908	17.9087869	19.41446281	20.41801671	27.9600395
ENSG00000009780	25.79571545	24.43230469	20.7634562	28.06594885	33.42875782	25.47988078	14.69147027	22.30885329	18.01190852	21.56366534	21.89308256	17.03312751
ENSG00000117758	124.6654673	121.9370306	111.1710051	113.6436067	102.7945704	98.75620459	90.80045285	61.01827909	79.57551186	70.70876309	99.8774848	80.90735567
ENSG00000117751	34.38046319	45.31013932	33.36984032	36.5796781	44.0092105	35.48983394	31.38958039	29.13393626	30.93648409	31.09179654	29.38486436	29.36607597
ENSG00000130775	3.317776906	3.853793848	9.980054095	5.812822042	5.381437138	10.35661821	9.424040687	12.17309574	12.16835041	10.35199216	9.976103223	16.71174775
ENSG00000117748	24.42713247	32.81337092	36.30515035	31.91180586	26.95279109	29.03319749	24.18717667	20.27151509	23.78671888	17.37272042	22.97997318	26.39331315
ENSG00000158156	0.746499804	0.673478537	2.842616027	1.996322722	1.368161984	1.906657745	4.873268188	3.15787421	3.12802228	3.402903999	1.164525668	3.936902113
ENSG00000158161	37.24204578	36.40525645	32.07212431	27.65494123	32.42543903	31.54651906	33.89788019	41.307032	37.50189349	35.35438155	35.24631022	33.70470278
ENSG00000169403	1.492999608	3.442223631	7.230132069	3.581637824	7.205653118	3.119985402	3.798282558	8.454953529	5.912305849	9.563951239	8.345767288	7.110527286
ENSG00000126698	167.5062616	150.4850374	100.140419	132.6967456	212.7491886	111.3228125	82.0572364	81.5953949	88.65021386	87.50836283	126.2733999	70.54285827
ENSG00000130770	64.90401073	76.10307463	81.07635277	87.0455422	59.97110031	69.54967458	66.54161048	64.63455439	61.21986463	65.26411669	59.89543686	64.2357804
ENSG00000130766	1.24416634	1.908189187	6.210498059	3.610995511	1.048924188	4.853310625	6.449913778	4.27841022	5.602941008	5.444646398	2.833679126	6.025870581
ENSG00000130772	4.105748922	6.136137777	5.994212057	7.750429389	7.296863917	8.016629157	6.557412341	8.098419344	6.874774243	7.235648503	7.103606575	7.070354815
ENSG00000204138	29.61115889	26.0037546	26.66497425	21.63661538	39.40306515	32.41318167	36.76450853	37.07955524	36.88316381	38.21998491	35.98384314	36.23556843
ENSG00000180198	4.727832092	3.217730786	3.213392031	3.199987892	4.241302151	4.333313058	6.163250943	6.01014769	7.665373281	4.226764967	4.114657361	5.503628464
ENSG00000180098	8.792108802	9.279037614	11.09238211	10.09904436	7.980944909	10.18328569	10.3556949	14.66883504	13.57767913	13.07431536	9.820833134	11.97139622
ENSG00000120656	19.16016164	16.68730152	12.01932211	11.3614249	22.30104034	14.99326318	14.15397746	12.47869647	18.6306382	13.75489616	13.43086271	12.4132934
ENSG00000162419	16.34005126	15.00360517	13.59512013	16.49902014	15.32341422	16.37992336	15.94562017	14.97443577	14.88388624	13.53997591	19.33112609	15.34588375
ENSG00000198492	34.00721329	41.30668357	41.34152439	40.63103892	33.42875782	34.49317194	32.24956889	33.51421339	34.68323606	34.74544083	33.4607042	32.4593562
ENSG00000116329	14.51527397	12.68384577	24.22403223	18.26048136	9.62273929	24.91655008	21.35638118	20.93365	20.8993137	23.42630753	15.02238112	14.50226187
ENSG00000159023	25.50540997	22.93568572	15.38720415	25.01274939	29.68911506	24.35321939	19.38557419	38.30195816	37.36439801	34.31560033	40.71958086	18.2784741
ENSG00000116350	80.29020114	66.07572753	58.15003655	59.18509716	94.35757152	76.65630799	74.17400845	71.81617154	87.99711031	72.60722532	104.4191349	75.88579685
ENSG00000116353	12.64902446	15.37775992	20.9488442	18.43662749	11.08211207	18.97991119	17.91642716	16.09497178	14.36827817	16.36975924	15.17765121	19.24261339
ENSG00000060656	17.29391213	19.97986325	37.10849835	29.94484082	14.50251703	43.93979441	49.3418404	33.00487884	38.39561415	31.05597649	38.15762439	83.07666908
ENSG00000162511	17.00360665	21.70097507	30.21824429	17.93754681	23.76041313	10.83328264	18.38225427	25.21206022	19.38686336	23.96360816	32.83962384	44.31023501
ENSG00000162512	154.3180984	122.049277	246.9986143	155.8012453	98.09721428	186.8957922	279.0662695	195.9410014	148.9763578	199.8758349	148.5158402	276.2660799
ENSG00000134644	152.9909876	159.4273358	160.9785815	150.3113579	129.1088859	146.682647	158.0228876	129.4219091	171.5256174	141.1309658	159.1130238	153.2579751
ENSG00000084628	4.68635988	4.48985691	6.426784061	6.752268029	5.518253337	6.75996837	5.912420963	8.811487714	14.3339043	8.023689429	10.94654128	19.44347574
ENSG00000060688	17.75010645	20.54109536	21.4123142	18.75956204	23.21314833	19.19657685	15.73062305	16.09497178	17.11818786	19.30700269	19.95220645	19.80502798
ENSG00000121766	141.6690739	133.9099823	97.85396693	118.5463404	147.3054403	104.519511	77.04063679	58.87907398	75.1069086	64.47607577	110.4358509	70.58303074
ENSG00000121769	109.0719158	139.6719654	93.80632889	109.1225229	97.45873869	95.28955414	80.83891935	49.35451789	59.9480314	49.64657834	81.16743907	56.72352841
ENSG00000142910	0.580610959	1.346957073	2.286452022	2.289899592	1.413767384	2.296655921	4.084945393	4.27841022	3.334265508	3.76110442	3.027766737	5.825008229
ENSG00000162517	10.11921956	17.09887173	36.30515035	32.05859429	10.44363648	21.92656407	26.26548222	19.30377944	20.45245337	21.77858559	16.7303521	32.4593562
